"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC121209544",132.647353822953,-3.69686988424956,0.530417020846966,-6.96974218200319,3.17522332176346e-12,7.44519620649952e-10
"LOC107962225",417.251997314182,4.12792672644362,0.592471370219333,6.96730160128323,3.23077584294205e-12,7.54208253168217e-10
"LOC107962083",148.280794570466,-3.18577529977929,0.457610951634112,-6.96175493266278,3.3605974385904e-12,7.81073594148169e-10
"LOC107896962",162.843907046191,-2.64061802189208,0.379728519524222,-6.95396286062637,3.55165147538039e-12,8.21873864556146e-10
"LOC107907029",1771.05034105642,3.32381012346854,0.478096581341537,6.9521729566481,3.59702012762218e-12,8.28753437404149e-10
"LOC107954364",4251.22644654668,2.63437945628672,0.379184498883222,6.94748721017215,3.71849764179041e-12,8.53033017462153e-10
"LOC107935419",168.179985344833,-5.41685490062667,0.780910828546718,-6.93658571838156,4.01689557439918e-12,9.17514354648971e-10
"LOC107912329",2492.32022631865,2.49101804913579,0.35932863360201,6.93242290258122,4.13693022624229e-12,9.3685558354287e-10
"LOC107941340",203.309459658768,-2.68319999258217,0.387027966908326,-6.93283230670958,4.12497085927788e-12,9.3685558354287e-10
"LOC107918752",91.6488766433136,10.0955441120575,1.4570613959895,6.92870193379983,4.24719596282252e-12,9.57733653029323e-10
"LOC107916504",665.854306633912,-2.01602317249802,0.291254155806643,-6.92186920703173,4.45722689623108e-12,1.00083630375033e-09
"LOC107912298",432.603152137974,4.51634837616346,0.653062426948462,6.91564571746505,4.65737022686399e-12,1.04136440110539e-09
"LOC107923986",111.637172225878,-3.12581142464035,0.452030501261083,-6.91504536954897,4.67713660739726e-12,1.04139001302183e-09
"LOC107891902",331.172435872902,-4.19429193423568,0.60866693688377,-6.89094754466122,5.54219740735816e-12,1.2288373431411e-09
"LOC107912920",627.31923306698,5.31632632736716,0.771996787058447,6.88646172689922,5.71971393962169e-12,1.2591802902317e-09
"LOC121213810",65.9097854698088,3.28152884541864,0.476530653458743,6.88629119994847,5.72657099082579e-12,1.2591802902317e-09
"LOC121211163",1324.50052589044,1.78276855060777,0.259284683158013,6.87571872311995,6.16780928217212e-12,1.3505973119044e-09
"LOC107952805",245.167902416015,-1.99756120532865,0.290762444527904,-6.87007982950476,6.4165986604525e-12,1.39929381158312e-09
"LOC107944845",252.526854555421,3.71466616775666,0.541187998520461,6.86391083673712,6.70004592090671e-12,1.45511816983889e-09
"LOC107929928",289.213827665586,3.09353908101162,0.450786360274054,6.86253922840726,6.7647153422827e-12,1.4631665119112e-09
"LOC107909537",95.2486115555479,-3.44635761917465,0.502504067323263,-6.85836760990352,6.96518375625915e-12,1.5004025106166e-09
"LOC121206235",415.199117546302,2.61689595260747,0.382047537397864,6.84966056954907,7.40254187724816e-12,1.58815991562403e-09
"LOC107934212",204.069623737405,-2.03837637574935,0.297694345952395,-6.84721226138204,7.53029476085222e-12,1.602591887418e-09
"LOC107942897",1074.78085185576,-2.41459842885056,0.352620099302372,-6.84759159681378,7.51036051742876e-12,1.602591887418e-09
"LOC107950334",72.5674142363994,-7.0675341547328,1.03458835482698,-6.83125237371799,8.41764941602744e-12,1.7842723114165e-09
"LOC107946996",48.6031254584023,-8.90802648743206,1.3043948897244,-6.8292405602066,8.53653251184582e-12,1.80226267277982e-09
"LOC107896267",134.645930706283,6.77807790393844,0.993540581078782,6.82214499641156,8.9691068617936e-12,1.88607504293717e-09
"LOC107948887",903.597881348368,1.85673833001784,0.272196698913057,6.82131097633519,9.02134155622984e-12,1.88956099505032e-09
"LOC107928181",136.52131153563,8.23341559381124,1.20781351445086,6.81679373123642,9.30947774980141e-12,1.94223560991132e-09
"LOC107931034",613.125419232944,-4.10507524472586,0.602569593990367,-6.81261597941082,9.58397326896396e-12,1.9916623979174e-09
"LOC107901978",608.621709997549,-2.05624402230164,0.301901023264002,-6.81098725691808,9.69312185183264e-12,2.00102842504905e-09
"LOC107927322",159.872983230752,3.3533244491443,0.492352706172697,6.81081754421818,9.70456493881353e-12,2.00102842504905e-09
"LOC107920938",1042.96860409144,4.7097081935687,0.691590868494077,6.80996295370987,9.76238816951759e-12,2.00514912356231e-09
"LOC107915911",192.705440686153,-2.65888279369874,0.390623215642451,-6.80677104489482,9.98135878179945e-12,2.04220912959504e-09
"LOC107912918",1070.81452484135,4.41579402486353,0.64897379267624,6.80427172051689,1.01561690770809e-11,2.06998350666412e-09
"LOC107920185",105.832200873287,3.00979916480504,0.442392885286787,6.80345291460531,1.02140884316749e-11,2.07321075424258e-09
"LOC107940157",321.029417445415,4.34694218556211,0.638979562263233,6.80294400992335,1.02502494265466e-11,2.07321075424258e-09
"LOC107901342",2799.1972660229,2.62204032262377,0.385566987395153,6.80047931576814,1.04271642109466e-11,2.09301623434274e-09
"LOC107955382",257.347263945791,4.13382380657617,0.607856895867625,6.80065297388089,1.04146017497979e-11,2.09301623434274e-09
"LOC107889658",1031.87418320769,3.76005364743945,0.554001795414851,6.78707845093503,1.14426994743746e-11,2.28819445489079e-09
"LOC107948237",752.396094519718,4.68227970161479,0.690620411013712,6.77981656340276,1.20328563644757e-11,2.39716212205375e-09
"LOC107939520",82.922938431428,3.77579527264976,0.557064375890937,6.77802321609773,1.21831276495569e-11,2.41800861575027e-09
"LOC107912694",83.1107969081388,-4.08845334640904,0.603770079144701,-6.77154017337317,1.27418568049127e-11,2.51946446196245e-09
"LOC107951336",1568.50170020762,2.98855489819841,0.441554035546906,6.76826539360421,1.30335517558243e-11,2.56756124403213e-09
"LOC121206158",56.5579544380798,-9.1268171064412,1.34911464944729,-6.76504188148895,1.33270641635266e-11,2.61565845982816e-09
"LOC107937038",160.103194696839,4.00905058071038,0.593410422904445,6.75594904634148,1.41903286018905e-11,2.77481141428553e-09
"LOC107908068",315.922628244255,5.25296635543286,0.778508606539486,6.74747370974174,1.50441485225266e-11,2.93095411215342e-09
"LOC107932278",216.782713339809,6.17377243661202,0.915674572339926,6.74232158793651,1.5587559260522e-11,3.02569941514133e-09
"LOC107953900",293.137029945079,3.03945996781311,0.45118090793372,6.73667682822168,1.62050052388155e-11,3.12267504587386e-09
"LOC121211236",547.132393353163,-4.03401321343651,0.598791069832095,-6.73692948454905,1.61768637095851e-11,3.12267504587386e-09
"LOC107916443",1808.10248519573,3.06089775129163,0.454862250558444,6.72928506934506,1.70498730468787e-11,3.27357562500071e-09
"LOC107910307",192.749184551912,-2.39368120368597,0.356301616150113,-6.71813176024857,1.84069219554588e-11,3.52137042694466e-09
"LOC107889477",1300.81684377093,3.03548558424688,0.452322259107689,6.71089145653606,1.93438965218809e-11,3.68730850535077e-09
"LOC107935582",100.901946047083,-5.04561437617875,0.752301120661851,-6.7069079622529,1.98791554461215e-11,3.77575700860528e-09
"LOC107907175",1125.50165465312,4.23185428663916,0.631799488513912,6.69809704435362,2.11151034346693e-11,3.99618414717856e-09
"LOC107960302",777.877480161484,3.28393238112481,0.490635727235154,6.69321901939456,2.18314008011577e-11,4.11704480873646e-09
"LOC107905716",768.143372906332,3.31441299260007,0.495385496212094,6.69057333721582,2.22297919250959e-11,4.17730898473291e-09
"LOC121218298",50.474294283439,5.77449522935242,0.86354650262557,6.6869534087572,2.27864383077116e-11,4.26678070248147e-09
"LOC107944063",640.13510983123,4.79052158890311,0.716754236569679,6.68363205194309,2.33091624015149e-11,4.34929272528548e-09
"LOC107954500",1187.36815244847,5.07519423167045,0.760370024917759,6.67463743355661,2.47844124141535e-11,4.60833537772218e-09
"LOC107909632",127.028384186171,2.96587420232329,0.444854386906981,6.66706744861988,2.6096518151033e-11,4.83533807643197e-09
"LOC121208559",625.938095832314,6.08598945610072,0.913282541423418,6.66386269315436,2.66722671682997e-11,4.92479714906808e-09
"LOC121225107",93.8473797692992,-2.98880498895917,0.449381285863094,-6.65093336768305,2.91240120395037e-11,5.35881821526868e-09
"LOC107948055",110.460167360443,4.37280781494312,0.657653581115613,6.64910515278468,2.94880280047997e-11,5.40702276827109e-09
"LOC107905805",352.578063425067,5.52482695562072,0.831321686576693,6.64583523421776,3.01502389140757e-11,5.50938434667138e-09
"LOC107929570",1127.21942290569,4.06978776048926,0.612587075399616,6.64360696450275,3.06098151406691e-11,5.57414200664721e-09
"LOC107922654",595.077654852608,5.02206316379748,0.756474339266467,6.63877530686268,3.16300125711931e-11,5.72060623267121e-09
"LOC107924079",2675.26918360245,1.98568617730656,0.29909210693346,6.63904573633004,3.15720429283742e-11,5.72060623267121e-09
"LOC121204739",701.240695628652,2.50686788100977,0.378112574219373,6.6299511096273,3.35798072671812e-11,6.05258893436212e-09
"LOC107961131",714.549541833116,-1.88244963050622,0.284064333481371,-6.62684261496585,3.42942930827901e-11,6.16041755607869e-09
"LOC107905730",691.235105237252,3.16726443501834,0.478424709269977,6.62019409459689,3.58727536901224e-11,6.42219244441543e-09
"LOC107945860",706.669452021441,3.60244176980842,0.544901820623346,6.61117587327451,3.8127917521482e-11,6.80294479898442e-09
"LOC107929649",2415.86772302831,3.89469841034455,0.589840818121857,6.60296522500065,4.03014105269392e-11,7.16661861289786e-09
"LOC107892037",1107.27645648136,3.09934808969746,0.46957013507292,6.60039439947808,4.10065392557809e-11,7.26762049579379e-09
"LOC107946797",3378.1088307733,3.16766825442697,0.480183500156716,6.59678696455241,4.20163824141119e-11,7.42177378962873e-09
"LOC121203697",101.673656890522,-3.42274796563053,0.518945508428119,-6.59558259979549,4.23589119011061e-11,7.45742013110769e-09
"LOC107897811",83.5518327787989,9.96202275615892,1.51089658564673,6.59345110101941,4.2971833447192e-11,7.54027615242914e-09
"LOC107941297",164.953413898678,-2.4867221814933,0.377429271617852,-6.58857796279009,4.44059059901689e-11,7.76619726148855e-09
"LOC107909539",291.436191665651,3.74617540783817,0.56876238195126,6.5865386437586,4.50198420921749e-11,7.84766931627807e-09
"LOC107911704",287.322045906589,3.4693884370305,0.526805622702432,6.58570882222759,4.52720297392884e-11,7.86575540965368e-09
"LOC107958683",498.510411877648,-1.9209111813952,0.291980372330356,-6.57890517113875,4.7392489245836e-11,8.20726401998478e-09
"LOC107898054",78.3510883210124,6.97912692665914,1.06174789418157,6.57324301268232,4.92310091659499e-11,8.49788155609778e-09
"LOC107909674",4287.85262249281,3.53293436588727,0.53791025068805,6.56788815860682,5.10338474828008e-11,8.74891292531956e-09
"LOC107916259",283.021060357271,3.83278338936256,0.583583286599782,6.56767162009398,5.11080929441507e-11,8.74891292531956e-09
"LOC107948583",54.0954363366193,-5.92696621108385,0.902474600323167,-6.56746041269357,5.11806122971216e-11,8.74891292531956e-09
"LOC107959444",875.077824199603,3.52011327878832,0.536316055530661,6.56350531088488,5.25573623207478e-11,8.95536895209347e-09
"LOC107918747",85.1757963475814,9.9899151340791,1.52295855374882,6.55954497874453,5.39722126471756e-11,9.16697273268952e-09
"LOC107886261",305.335524891561,3.49736976030587,0.533575795113974,6.55458848083394,5.57955250462711e-11,9.44637847684345e-09
"LOC107953935",2464.51280503647,2.21318903780362,0.337891806573658,6.54999320713379,5.75397007104596e-11,9.71064910843527e-09
"LOC107900784",724.716874517473,1.55643643551709,0.237672174398895,6.54866914670816,5.80520806842889e-11,9.76601860197409e-09
"LOC107931825",173.283061372459,3.50605189537171,0.535687794121942,6.54495385902633,5.95137574494225e-11,9.98023112265758e-09
"LOC107931828",268.502917268893,5.77066215987579,0.882092822725165,6.54201237240286,6.0696479997382e-11,1.0114553044092e-08
"LOC107946361",939.399833365831,5.44489247986209,0.832241469649399,6.54244312309488,6.05218564781686e-11,1.0114553044092e-08
"LOC107944436",1849.19650967323,5.14337046018231,0.786363252707789,6.54070551042595,6.1229294406486e-11,1.01713566432242e-08
"LOC107931444",200.085340259677,5.81460858757537,0.889992915308143,6.53332008329771,6.4327459174068e-11,1.06526272392257e-08
"LOC107928049",69.9860208216003,9.70628901482442,1.48601031726977,6.53177767477258,6.49935870365552e-11,1.07294086113431e-08
"LOC107929260",889.348198636856,2.83663155675302,0.434514754236724,6.52827442358293,6.65317166249521e-11,1.09492196502778e-08
"LOC107940904",241.49957333465,-2.83775110257459,0.43475093633883,-6.52730302658382,6.69644832200694e-11,1.09863216557211e-08
"LOC107946427",2350.19502046013,2.39801210170045,0.367563374868887,6.52407792957023,6.84211305272682e-11,1.11906560151265e-08
"LOC107902076",87.2716555019061,4.43268661045752,0.67953087311933,6.52315705702912,6.88427086007769e-11,1.12249625051458e-08
"LOC107905643",85.3833891800722,7.12760688858937,1.0936280124682,6.51739604996324,7.15383630759101e-11,1.16287145279713e-08
"LOC107931726",135.448004166224,5.95688568127904,0.914494756400228,6.51385438745152,7.32465053782088e-11,1.18699657889971e-08
"LOC107943742",267.132055205151,5.34568730207385,0.821694666038551,6.50568577723133,7.73397380597191e-11,1.24758680302249e-08
"LOC107962378",2191.12781878745,4.78187097452144,0.735055063587748,6.50545953820316,7.74562307884961e-11,1.24758680302249e-08
"LOC107900520",1161.72743850587,3.63087996139815,0.558439791068104,6.50182888016186,7.93493334006216e-11,1.27420602289871e-08
"LOC107934956",55.3031378549903,9.36720959010349,1.44087435374818,6.50105928094032,7.97563922728988e-11,1.27687333514364e-08
"LOC107934204",406.845183996681,-2.48596126622536,0.382501053764462,-6.49922723547887,8.07336373086589e-11,1.28862557477724e-08
"LOC121229384",331.05201192459,4.4926144499551,0.691412929958189,6.49772987356019,8.15410433510238e-11,1.29760449527251e-08
"LOC107893757",131.127267465746,8.75979030835462,1.35312346355004,6.47375538472486,9.55966209463607e-11,1.51672339436813e-08
"LOC121220002",72.6251686401617,3.85127439396166,0.595099704070357,6.47164562109467,9.69412687010967e-11,1.5334661823906e-08
"LOC107891800",238.068697433453,3.56526030443099,0.551035099894567,6.47011470796172,9.79285481007672e-11,1.53989009523913e-08
"LOC107914488",234.703697079918,5.55290159471439,0.858188794757296,6.47048951074314,9.76859345135082e-11,1.53989009523913e-08
"LOC107930335",298.390578105766,1.82571628931333,0.282264407213901,6.46810664983981,9.92384509926682e-11,1.5558710044389e-08
"LOC107904409",700.430442270548,2.13585495865051,0.33033656736759,6.46569338560023,1.00835354997242e-10,1.5762439917445e-08
"LOC107941712",348.062299928292,-2.42138830246096,0.374607810018766,-6.4637955688635,1.02108797884952e-10,1.59145571103511e-08
"LOC107904250",144.957140923111,4.19989774593729,0.649912901241719,6.46224707635899,1.03159478468862e-10,1.60237163230724e-08
"LOC107941921",1018.54094749925,3.51959173928253,0.544670405138907,6.46187438508786,1.03413930074177e-10,1.60237163230724e-08
"LOC107943773",247.588732891239,-2.13845697054709,0.331785860804151,-6.44529265160396,1.15377565957976e-10,1.78253293738924e-08
"LOC107901742",360.731195158784,2.95561721292781,0.458704919883586,6.44339549198189,1.16829727458485e-10,1.79972119694187e-08
"LOC107916319",291.473247608102,3.91124073973448,0.607271342169469,6.4406805790664,1.18938950756141e-10,1.82690228361433e-08
"LOC121227999",40.0194589207535,4.17163491898718,0.648325258222281,6.43447847524231,1.23897993759926e-10,1.89757297263757e-08
"LOC107896815",511.109448654174,-4.7806144968816,0.743237473338652,-6.43214943859987,1.25811953201289e-10,1.90622114818878e-08
"LOC107922620",433.769934173837,2.48381546687349,0.386145905378496,6.43232372084559,1.25667736518024e-10,1.90622114818878e-08
"LOC107923082",187.385841068907,4.02278166926883,0.625428459283052,6.43204128235589,1.25901532658905e-10,1.90622114818878e-08
"LOC107960747",584.575979957709,2.94267515426308,0.457455344739671,6.43270471774178,1.25353028158737e-10,1.90622114818878e-08
"LOC107927468",1245.90941823909,3.97947213631359,0.618743022364498,6.43154264771539,1.2631532928258e-10,1.90703758670726e-08
"LOC107959507",111.225705126281,-2.90229126878889,0.452225223055847,-6.41780051359603,1.38257256657098e-10,2.08140015476504e-08
"LOC107911531",90.6079363484564,10.0794027173967,1.57285057619101,6.40836635722008,1.47087128292195e-10,2.20805696953541e-08
"LOC107906975",2166.13114688534,3.0973958098165,0.483730540747427,6.40314296680671,1.52210538613613e-10,2.27851436785665e-08
"LOC107961684",438.818048646319,2.36051616591539,0.368973033654117,6.39753030875471,1.57910143276027e-10,2.35717586267134e-08
"LOC121219477",409.115810995572,1.68598579601701,0.263557466118756,6.39703295393395,1.58425146137487e-10,2.35822060228026e-08
"LOC107941231",122.9482503717,7.31586757390199,1.14394670336883,6.39528708143249,1.60245994450818e-10,2.37864306384811e-08
"LOC107946632",168.350836846173,-2.56796035351715,0.401584958880467,-6.39456308492248,1.61007066871005e-10,2.38326438201908e-08
